,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
211,2018-08-06,3.2568661233632916,1.699578257007477,5.367875038026162,3.2568661233632916,3.2568661233632916,0.2410662350019612,0.2410662350019612,0.2410662350019612,0.8483996958619502,0.8483996958619502,0.8483996958619502,-0.607333460859989,-0.607333460859989,-0.607333460859989,0.0,0.0,0.0,3.4979323583652526
212,2018-08-07,3.247758474556366,1.5935989210592483,5.313908531637837,3.247758474556366,3.247758474556366,0.23040056923196894,0.23040056923196894,0.23040056923196894,0.8372989878941217,0.8372989878941217,0.8372989878941217,-0.6068984186621528,-0.6068984186621528,-0.6068984186621528,0.0,0.0,0.0,3.478159043788335
213,2018-08-08,3.23865082574944,1.661923302209776,5.573746744682818,3.23865082574944,3.23865082574944,0.3194636320277829,0.3194636320277829,0.3194636320277829,0.9268258633466748,0.9268258633466748,0.9268258633466748,-0.607362231318892,-0.607362231318892,-0.607362231318892,0.0,0.0,0.0,3.558114457777223
214,2018-08-09,3.229543176942514,1.5836157743328108,5.440270058635603,3.229543176942514,3.229543176942514,0.2842203578767864,0.2842203578767864,0.2842203578767864,0.8932126000002976,0.8932126000002976,0.8932126000002976,-0.6089922421235112,-0.6089922421235112,-0.6089922421235112,0.0,0.0,0.0,3.5137635348193004
215,2018-08-10,3.2204355281355888,1.5386854275943667,5.40086547704188,3.2204355281355888,3.2204355281355888,0.22577800275354368,0.22577800275354368,0.22577800275354368,0.8378235571353682,0.8378235571353682,0.8378235571353682,-0.6120455543818246,-0.6120455543818246,-0.6120455543818246,0.0,0.0,0.0,3.4462135308891324
216,2018-08-13,3.193112581714811,1.3394214741664967,5.375972261436548,3.193112581714811,3.193112581714811,0.2164156250713013,0.2164156250713013,0.2164156250713013,0.8483996958618454,0.8483996958618454,0.8483996958618454,-0.6319840707905442,-0.6319840707905442,-0.6319840707905442,0.0,0.0,0.0,3.4095282067861126
217,2018-08-14,3.1840049329078854,1.323881557417602,5.289524451468428,3.1840049329078854,3.1840049329078854,0.19449871481195763,0.19449871481195763,0.19449871481195763,0.8372989878945007,0.8372989878945007,0.8372989878945007,-0.6428002730825432,-0.6428002730825432,-0.6428002730825432,0.0,0.0,0.0,3.378503647719843
218,2018-08-15,3.1748972841009597,1.4291681844312722,5.417608597220853,3.1748972841009597,3.1748972841009597,0.27094751098553016,0.27094751098553016,0.27094751098553016,0.9268258633466882,0.9268258633466882,0.9268258633466882,-0.655878352361158,-0.655878352361158,-0.655878352361158,0.0,0.0,0.0,3.44584479508649
219,2018-08-16,3.1657896352940336,1.191106723909948,5.2042130960803545,3.1657896352940336,3.1657896352940336,0.22196951405207216,0.22196951405207216,0.22196951405207216,0.8932125999998227,0.8932125999998227,0.8932125999998227,-0.6712430859477505,-0.6712430859477505,-0.6712430859477505,0.0,0.0,0.0,3.3877591493461057
220,2018-08-17,3.1566819864871083,1.3604359958909467,5.133329427138685,3.1566819864871083,3.1566819864871083,0.14896622646818575,0.14896622646818575,0.14896622646818575,0.8378235571400252,0.8378235571400252,0.8378235571400252,-0.6888573306718395,-0.6888573306718395,-0.6888573306718395,0.0,0.0,0.0,3.305648212955294
221,2018-08-20,3.129359040066331,1.0685930947918965,5.03961053593395,3.129359040066331,3.129359040066331,0.09457352335160879,0.09457352335160879,0.09457352335160879,0.8483996958639507,0.8483996958639507,0.8483996958639507,-0.753826172512342,-0.753826172512342,-0.753826172512342,0.0,0.0,0.0,3.22393256341794
222,2018-08-21,3.120251391259405,1.1791240191357373,5.240685253943226,3.120251391259405,3.120251391259405,0.058574184703352405,0.058574184703352405,0.058574184703352405,0.837298987892502,0.837298987892502,0.837298987892502,-0.7787248031891496,-0.7787248031891496,-0.7787248031891496,0.0,0.0,0.0,3.1788255759627573
223,2018-08-22,3.1111437424524793,1.2847914421706623,5.1948443781999085,3.1111437424524793,3.1111437424524793,0.12214959940492998,0.12214959940492998,0.12214959940492998,0.92682586334669,0.92682586334669,0.92682586334669,-0.8046762639417601,-0.8046762639417601,-0.8046762639417601,0.0,0.0,0.0,3.2332933418574092
224,2018-08-23,3.1020360936455535,0.9817184510296242,5.155300098995314,3.1020360936455535,3.1020360936455535,0.06196769370966578,0.06196769370966578,0.06196769370966578,0.8932126000004895,0.8932126000004895,0.8932126000004895,-0.8312449062908237,-0.8312449062908237,-0.8312449062908237,0.0,0.0,0.0,3.1640037873552194
225,2018-08-24,3.092928444838628,1.106543839090172,4.967895109587067,3.092928444838628,3.092928444838628,-0.020115909658519004,-0.020115909658519004,-0.020115909658519004,0.8378235571446825,0.8378235571446825,0.8378235571446825,-0.8579394668032015,-0.8579394668032015,-0.8579394668032015,0.0,0.0,0.0,3.072812535180109
226,2018-08-27,3.0656054984178507,0.9483225905137145,4.963030036163602,3.0656054984178507,3.0656054984178507,-0.08480055839222317,-0.08480055839222317,-0.08480055839222317,0.8483996958660558,0.8483996958660558,0.8483996958660558,-0.933200254258279,-0.933200254258279,-0.933200254258279,0.0,0.0,0.0,2.9808049400256276
227,2018-08-28,3.0564978496109245,1.1070889133503512,4.9457869316038225,3.0564978496109245,3.0564978496109245,-0.11736858908802454,-0.11736858908802454,-0.11736858908802454,0.837298987894366,0.837298987894366,0.837298987894366,-0.9546675769823905,-0.9546675769823905,-0.9546675769823905,0.0,0.0,0.0,2.9391292605229
228,2018-08-29,3.0473902008039992,0.9634698148501128,4.937483089080703,3.0473902008039992,3.0473902008039992,-0.0464572827870109,-0.0464572827870109,-0.0464572827870109,0.9268258633466356,0.9268258633466356,0.9268258633466356,-0.9732831461336466,-0.9732831461336466,-0.9732831461336466,0.0,0.0,0.0,3.0009329180169884
229,2018-08-30,3.0382825519970735,0.9461332436042855,5.0512894341058585,3.0382825519970735,3.0382825519970735,-0.09521436034506948,-0.09521436034506948,-0.09521436034506948,0.8932126000000142,0.8932126000000142,0.8932126000000142,-0.9884269603450839,-0.9884269603450839,-0.9884269603450839,0.0,0.0,0.0,2.943068191652004
230,2018-08-31,3.0291749031901474,0.7301321081931672,4.852906968730546,3.0291749031901474,3.0291749031901474,-0.16167785050139527,-0.16167785050139527,-0.16167785050139527,0.837823557142515,0.837823557142515,0.837823557142515,-0.9995014076439103,-0.9995014076439103,-0.9995014076439103,0.0,0.0,0.0,2.867497052688752
231,2018-09-04,2.9927443079624445,0.9628312245716617,4.877373639964781,2.9927443079624445,2.9927443079624445,-0.15540703821468616,-0.15540703821468616,-0.15540703821468616,0.8372989878947449,0.8372989878947449,0.8372989878947449,-0.9927060261094309,-0.9927060261094309,-0.9927060261094309,0.0,0.0,0.0,2.837337269747758
232,2018-09-05,2.983636659155519,0.9939678243906139,4.953491620230378,2.983636659155519,2.983636659155519,-0.04938013555624772,-0.04938013555624772,-0.04938013555624772,0.9268258633467165,0.9268258633467165,0.9268258633467165,-0.9762059989029643,-0.9762059989029643,-0.9762059989029643,0.0,0.0,0.0,2.934256523599271
233,2018-09-06,2.974529010348593,1.1347476153721265,4.75363176664189,2.974529010348593,2.974529010348593,-0.06005706064397373,-0.06005706064397373,-0.06005706064397373,0.8932126000008501,0.8932126000008501,0.8932126000008501,-0.9532696606448239,-0.9532696606448239,-0.9532696606448239,0.0,0.0,0.0,2.914471949704619
234,2018-09-07,2.965421361541667,0.8777636549413139,4.842019859296274,2.965421361541667,2.965421361541667,-0.08599123455324756,-0.08599123455324756,-0.08599123455324756,0.8378235571448779,0.8378235571448779,0.8378235571448779,-0.9238147916981254,-0.9238147916981254,-0.9238147916981254,0.0,0.0,0.0,2.8794301269884195
235,2018-09-10,2.9380984151208898,0.99248834359053,5.154194097361572,2.9380984151208898,2.9380984151208898,0.05116881323273433,0.05116881323273433,0.05116881323273433,0.8483996958592327,0.8483996958592327,0.8483996958592327,-0.7972308826264984,-0.7972308826264984,-0.7972308826264984,0.0,0.0,0.0,2.989267228353624
236,2018-09-11,2.928990766313964,1.1421731074661967,5.084604195381687,2.928990766313964,2.928990766313964,0.0941114072139856,0.0941114072139856,0.0941114072139856,0.8372989878927463,0.8372989878927463,0.8372989878927463,-0.7431875806787607,-0.7431875806787607,-0.7431875806787607,0.0,0.0,0.0,3.0231021735279495
237,2018-09-12,2.919883117507038,1.097940932573684,5.1126917845427515,2.919883117507038,2.919883117507038,0.24286290462399346,0.24286290462399346,0.24286290462399346,0.9268258633467301,0.9268258633467301,0.9268258633467301,-0.6839629587227366,-0.6839629587227366,-0.6839629587227366,0.0,0.0,0.0,3.1627460221310315
238,2018-09-13,2.9107754729276207,1.2384734032188485,5.184902240842722,2.9107754729276207,2.9107754729276207,0.27303763805659814,0.27303763805659814,0.27303763805659814,0.8932126000002063,0.8932126000002063,0.8932126000002063,-0.6201749619436081,-0.6201749619436081,-0.6201749619436081,0.0,0.0,0.0,3.183813110984219
239,2018-09-14,2.901667828348203,1.2559569845395195,5.087527349066215,2.901667828348203,2.901667828348203,0.285275979521244,0.285275979521244,0.285275979521244,0.8378235571427106,0.8378235571427106,0.8378235571427106,-0.5525475776214666,-0.5525475776214666,-0.5525475776214666,0.0,0.0,0.0,3.186943807869447
240,2018-09-17,2.8743448946099512,1.3833689826396385,5.307378333194428,2.8743448946099512,2.8743448946099512,0.5131518828179973,0.5131518828179973,0.5131518828179973,0.8483996958613378,0.8483996958613378,0.8483996958613378,-0.33524781304334045,-0.33524781304334045,-0.33524781304334045,0.0,0.0,0.0,3.3874967774279483
241,2018-09-18,2.8652372500305336,1.3381981424751095,5.28740508276918,2.8652372500305336,2.8652372500305336,0.5760480822409625,0.5760480822409625,0.5760480822409625,0.8372989878946101,0.8372989878946101,0.8372989878946101,-0.26125090565364756,-0.26125090565364756,-0.26125090565364756,0.0,0.0,0.0,3.4412853322714962
242,2018-09-19,2.8561296054511165,1.6252405931353733,5.557237499690439,2.8561296054511165,2.8561296054511165,0.7386017301799754,0.7386017301799754,0.7386017301799754,0.926825863346732,0.926825863346732,0.926825863346732,-0.1882241331667565,-0.1882241331667565,-0.1882241331667565,0.0,0.0,0.0,3.594731335631092
243,2018-09-20,2.847021960871699,1.578869038433959,5.680181766887862,2.847021960871699,2.847021960871699,0.7759519857467774,0.7759519857467774,0.7759519857467774,0.8932125999995624,0.8932125999995624,0.8932125999995624,-0.11726061425278504,-0.11726061425278504,-0.11726061425278504,0.0,0.0,0.0,3.622973946618476
244,2018-09-21,2.8379143162922817,1.8696269880244207,5.499955378657681,2.8379143162922817,2.8379143162922817,0.7883686523299989,0.7883686523299989,0.7883686523299989,0.8378235571428371,0.8378235571428371,0.8378235571428371,-0.04945490481283809,-0.04945490481283809,-0.04945490481283809,0.0,0.0,0.0,3.626282968622281
245,2018-09-24,2.8105913825540294,1.8293497562324057,5.721270974109467,2.8105913825540294,2.8105913825540294,0.972867323164458,0.972867323164458,0.972867323164458,0.8483996958590311,0.8483996958590311,0.8483996958590311,0.12446762730542694,0.12446762730542694,0.12446762730542694,0.0,0.0,0.0,3.7834587057184876
246,2018-09-25,2.8014837379746123,1.8988657473175745,5.787229623597336,2.8014837379746123,2.8014837379746123,1.006666075370198,1.006666075370198,1.006666075370198,0.8372989878938003,0.8372989878938003,0.8372989878938003,0.16936708747639775,0.16936708747639775,0.16936708747639775,0.0,0.0,0.0,3.8081498133448104
247,2018-09-26,2.7923760933951947,1.9913158154879755,5.860372058401277,2.7923760933951947,2.7923760933951947,1.1331377535614688,1.1331377535614688,1.1331377535614688,0.9268258633466774,0.9268258633466774,0.9268258633466774,0.20631189021479135,0.20631189021479135,0.20631189021479135,0.0,0.0,0.0,3.9255138469566635
248,2018-09-27,2.7832684488157775,1.8963243050589564,5.838471572442146,2.7832684488157775,2.7832684488157775,1.127824941308886,1.127824941308886,1.127824941308886,0.8932125999990873,0.8932125999990873,0.8932125999990873,0.23461234130979886,0.23461234130979886,0.23461234130979886,0.0,0.0,0.0,3.9110933901246634
249,2018-09-28,2.77416080423636,1.7898449902603857,5.8478069544002835,2.77416080423636,2.77416080423636,1.0915321853848807,1.0915321853848807,1.0915321853848807,0.8378235571383756,0.8378235571383756,0.8378235571383756,0.25370862824650486,0.25370862824650486,0.25370862824650486,0.0,0.0,0.0,3.8656929896212406
250,2018-10-01,2.7468378704981076,1.8653223403218457,5.687441932038479,2.7468378704981076,2.7468378704981076,1.1007955779116076,1.1007955779116076,1.1007955779116076,0.8483996958611364,0.8483996958611364,0.8483996958611364,0.2523958820504713,0.2523958820504713,0.2523958820504713,0.0,0.0,0.0,3.847633448409715
251,2018-10-02,2.73773022591869,1.9430003489194507,5.861580816321991,2.73773022591869,2.73773022591869,1.0694070736753654,1.0694070736753654,1.0694070736753654,0.8372989878929902,0.8372989878929902,0.8372989878929902,0.23210808578237502,0.23210808578237502,0.23210808578237502,0.0,0.0,0.0,3.8071372995940553
252,2018-10-03,2.7286225813392733,1.6968223960226971,5.8747740277042935,2.7286225813392733,2.7286225813392733,1.1289892427275208,1.1289892427275208,1.1289892427275208,0.9268258633467584,0.9268258633467584,0.9268258633467584,0.20216337938076226,0.20216337938076226,0.20216337938076226,0.0,0.0,0.0,3.857611824066794
253,2018-10-04,2.7195149367598557,1.9354547172354768,5.694407172878961,2.7195149367598557,2.7195149367598557,1.0561960066227412,1.0561960066227412,1.0561960066227412,0.8932125999984437,0.8932125999984437,0.8932125999984437,0.16298340662429764,0.16298340662429764,0.16298340662429764,0.0,0.0,0.0,3.775710943382597
254,2018-10-05,2.710407292180438,1.6393779767279795,5.5080312540144485,2.710407292180438,2.710407292180438,0.9529847613637292,0.9529847613637292,0.9529847613637292,0.8378235571430329,0.8378235571430329,0.8378235571430329,0.11516120422069615,0.11516120422069615,0.11516120422069615,0.0,0.0,0.0,3.6633920535441673
255,2018-10-08,2.6830843584421857,1.612926011308655,5.426264288967694,2.6830843584421857,2.6830843584421857,0.7765978215415704,0.7765978215415704,0.7765978215415704,0.8483996958610318,0.8483996958610318,0.8483996958610318,-0.07180187431946147,-0.07180187431946147,-0.07180187431946147,0.0,0.0,0.0,3.4596821799837563
256,2018-10-09,2.673976713862769,1.4458114351978486,5.241407573102481,2.673976713862769,2.673976713862769,0.6921957527366127,0.6921957527366127,0.6921957527366127,0.8372989878921804,0.8372989878921804,0.8372989878921804,-0.14510323515556764,-0.14510323515556764,-0.14510323515556764,0.0,0.0,0.0,3.366172466599382
257,2018-10-10,2.664869069283351,1.4512415772169942,5.241516195666151,2.664869069283351,2.664869069283351,0.7050057227261153,0.7050057227261153,0.7050057227261153,0.9268258633467603,0.9268258633467603,0.9268258633467603,-0.22182014062064515,-0.22182014062064515,-0.22182014062064515,0.0,0.0,0.0,3.3698747920094663
258,2018-10-11,2.6557614247039334,1.3917932297020192,5.201789411649241,2.6557614247039334,2.6557614247039334,0.5926563214149105,0.5926563214149105,0.5926563214149105,0.893212599999279,0.893212599999279,0.893212599999279,-0.3005562785843686,-0.3005562785843686,-0.3005562785843686,0.0,0.0,0.0,3.248417746118844
259,2018-10-12,2.6466537801245167,1.189672738550356,5.109395910087973,2.6466537801245167,2.6466537801245167,0.45798007720098105,0.45798007720098105,0.45798007720098105,0.8378235571408653,0.8378235571408653,0.8378235571408653,-0.37984347993988427,-0.37984347993988427,-0.37984347993988427,0.0,0.0,0.0,3.104633857325498
260,2018-10-15,2.619330846386265,0.7732660871738523,4.71531426416338,2.619330846386265,2.619330846386265,0.2426531447055087,0.2426531447055087,0.2426531447055087,0.8483996958609347,0.8483996958609347,0.8483996958609347,-0.6057465511554261,-0.6057465511554261,-0.6057465511554261,0.0,0.0,0.0,2.8619839910917735
261,2018-10-16,2.6102232018068467,0.6717449112892213,4.788979768735971,2.6102232018068467,2.6102232018068467,0.1653459350638183,0.1653459350638183,0.1653459350638183,0.8372989878940441,0.8372989878940441,0.8372989878940441,-0.6719530528302258,-0.6719530528302258,-0.6719530528302258,0.0,0.0,0.0,2.775569136870665
262,2018-10-17,2.601115557227429,0.8221815835159365,4.711584748703672,2.601115557227429,2.601115557227429,0.19568839785604894,0.19568839785604894,0.19568839785604894,0.9268258633466273,0.9268258633466273,0.9268258633466273,-0.7311374654905783,-0.7311374654905783,-0.7311374654905783,0.0,0.0,0.0,2.7968039550834782
263,2018-10-18,2.592007912648012,0.7017113181269254,4.750020977010616,2.592007912648012,2.592007912648012,0.11129677199425092,0.11129677199425092,0.11129677199425092,0.8932126000001147,0.8932126000001147,0.8932126000001147,-0.7819158280058638,-0.7819158280058638,-0.7819158280058638,0.0,0.0,0.0,2.703304684642263
264,2018-10-19,2.5829002680685944,0.6320543826536503,4.503737925788843,2.5829002680685944,2.5829002680685944,0.014817802816457976,0.014817802816457976,0.014817802816457976,0.837823557138698,0.837823557138698,0.837823557138698,-0.82300575432224,-0.82300575432224,-0.82300575432224,0.0,0.0,0.0,2.5977180708850525
265,2018-10-22,2.5555773343303425,0.5132447924337039,4.621611010057135,2.5555773343303425,2.5555773343303425,-0.028911543494116905,-0.028911543494116905,-0.028911543494116905,0.8483996958608302,0.8483996958608302,0.8483996958608302,-0.8773112393549471,-0.8773112393549471,-0.8773112393549471,0.0,0.0,0.0,2.5266657908362258
266,2018-10-23,2.5464696897509254,0.645807853980649,4.318150751519922,2.5464696897509254,2.5464696897509254,-0.03231500761139876,-0.03231500761139876,-0.03231500761139876,0.8372989878932345,0.8372989878932345,0.8372989878932345,-0.8696139955046333,-0.8696139955046333,-0.8696139955046333,0.0,0.0,0.0,2.5141546821395266
267,2018-10-24,2.5373620451715073,0.6105229056219547,4.463934119843743,2.5373620451715073,2.5373620451715073,0.07875706152941472,0.07875706152941472,0.07875706152941472,0.9268258633467081,0.9268258633467081,0.9268258633467081,-0.8480688018172934,-0.8480688018172934,-0.8480688018172934,0.0,0.0,0.0,2.616119106700922
268,2018-10-25,2.5282544005920906,0.6466213107134258,4.6415840919262195,2.5282544005920906,2.5282544005920906,0.08080557047788248,0.08080557047788248,0.08080557047788248,0.8932125999996396,0.8932125999996396,0.8932125999996396,-0.8124070295217571,-0.8124070295217571,-0.8124070295217571,0.0,0.0,0.0,2.609059971069973
269,2018-10-26,2.519146756012673,0.5931892398511908,4.613301974103527,2.519146756012673,2.519146756012673,0.07525169766249523,0.07525169766249523,0.07525169766249523,0.837823557141061,0.837823557141061,0.837823557141061,-0.7625718594785658,-0.7625718594785658,-0.7625718594785658,0.0,0.0,0.0,2.594398453675168
270,2018-10-29,2.4918238222744207,0.8089709106752189,4.853988774167043,2.4918238222744207,2.4918238222744207,0.31771184614405734,0.31771184614405734,0.31771184614405734,0.8483996958629355,0.8483996958629355,0.8483996958629355,-0.5306878497188782,-0.5306878497188782,-0.5306878497188782,0.0,0.0,0.0,2.8095356684184782
271,2018-10-30,2.4827161776950026,0.9588328175638229,4.684552888696204,2.4827161776950026,2.4827161776950026,0.4094167648902111,0.4094167648902111,0.4094167648902111,0.8372989878924243,0.8372989878924243,0.8372989878924243,-0.4278822230022131,-0.4278822230022131,-0.4278822230022131,0.0,0.0,0.0,2.8921329425852136
272,2018-10-31,2.473608533115586,1.283268971441359,5.004797798849675,2.473608533115586,2.473608533115586,0.6130240000871152,0.6130240000871152,0.6130240000871152,0.9268258633466426,0.9268258633466426,0.9268258633466426,-0.3138018632595274,-0.3138018632595274,-0.3138018632595274,0.0,0.0,0.0,3.0866325332027014
273,2018-11-01,2.4645008885361683,1.1843588069216267,5.087020498544982,2.4645008885361683,2.4645008885361683,0.7035974917005005,0.7035974917005005,0.7035974917005005,0.8932126000003064,0.8932126000003064,0.8932126000003064,-0.18961510829980605,-0.18961510829980605,-0.18961510829980605,0.0,0.0,0.0,3.168098380236669
274,2018-11-02,2.455393243956751,1.2447702537409095,5.20590018740484,2.455393243956751,2.455393243956751,0.7811685814923162,0.7811685814923162,0.7811685814923162,0.8378235571411876,0.8378235571411876,0.8378235571411876,-0.056654975648871446,-0.056654975648871446,-0.056654975648871446,0.0,0.0,0.0,3.2365618254490673
275,2018-11-05,2.428070310218499,1.6806528484823242,5.517838337861568,2.428070310218499,2.428070310218499,1.227890460782426,1.227890460782426,1.227890460782426,0.8483996958650408,0.8483996958650408,0.8483996958650408,0.37949076491738526,0.37949076491738526,0.37949076491738526,0.0,0.0,0.0,3.6559607710009248
276,2018-11-06,2.418962665639082,1.7150812199672798,5.670863311455884,2.418962665639082,2.418962665639082,1.3689496103074954,1.3689496103074954,1.3689496103074954,0.8372989878930996,0.8372989878930996,0.8372989878930996,0.5316506224143958,0.5316506224143958,0.5316506224143958,0.0,0.0,0.0,3.7879122759465775
277,2018-11-07,2.4098550210596645,2.0576051275223395,5.839581106449581,2.4098550210596645,2.4098550210596645,1.6110334040540621,1.6110334040540621,1.6110334040540621,0.9268258633466558,0.9268258633466558,0.9268258633466558,0.6842075407074064,0.6842075407074064,0.6842075407074064,0.0,0.0,0.0,4.020888425113727
278,2018-11-08,2.4028291234144725,2.1825149101187344,6.0594651726841695,2.4028291234144725,2.4028291234144725,1.7285339222719225,1.7285339222719225,1.7285339222719225,0.8932125999998315,0.8932125999998315,0.8932125999998315,0.8353213222720912,0.8353213222720912,0.8353213222720912,0.0,0.0,0.0,4.1313630456863955
279,2018-11-09,2.3958032257692805,2.2373103545891433,6.183801378037018,2.3958032257692805,2.3958032257692805,1.8209843355724098,1.8209843355724098,1.8209843355724098,0.8378235571390202,0.8378235571390202,0.8378235571390202,0.9831607784333896,0.9831607784333896,0.9831607784333896,0.0,0.0,0.0,4.2167875613416905
280,2018-11-12,2.374725532833704,2.6532566669807025,6.643822568229428,2.374725532833704,2.374725532833704,2.237835843928048,2.237835843928048,2.237835843928048,0.8483996958627338,0.8483996958627338,0.8483996958627338,1.3894361480653141,1.3894361480653141,1.3894361480653141,0.0,0.0,0.0,4.612561376761752
281,2018-11-13,2.3676996351885116,2.7527773038735135,6.66659579028286,2.3676996351885116,2.3676996351885116,2.3443032696127015,2.3443032696127015,2.3443032696127015,0.8372989878934782,0.8372989878934782,0.8372989878934782,1.5070042817192233,1.5070042817192233,1.5070042817192233,0.0,0.0,0.0,4.7120029048012135
282,2018-11-14,2.3606737375433196,2.915732937934545,6.790560914515128,2.3606737375433196,2.3606737375433196,2.5400454120802864,2.5400454120802864,2.5400454120802864,0.926825863346669,0.926825863346669,0.926825863346669,1.6132195487336176,1.6132195487336176,1.6132195487336176,0.0,0.0,0.0,4.900719149623606
283,2018-11-15,2.3536478398981275,2.962771464437569,6.803712491388776,2.3536478398981275,2.3536478398981275,2.600063723598338,2.600063723598338,2.600063723598338,0.8932125999993564,0.8932125999993564,0.8932125999993564,1.7068511235989816,1.7068511235989816,1.7068511235989816,0.0,0.0,0.0,4.953711563496466
284,2018-11-16,2.346621942252935,3.015525716622235,7.093002294369896,2.346621942252935,2.346621942252935,2.6246667120391067,2.6246667120391067,2.6246667120391067,0.8378235571368527,0.8378235571368527,0.8378235571368527,1.7868431549022539,1.7868431549022539,1.7868431549022539,0.0,0.0,0.0,4.971288654292042
285,2018-11-19,2.3255442493173586,3.0737396166497,7.0564400674752195,2.3255442493173586,2.3255442493173586,2.785731139736207,2.785731139736207,2.785731139736207,0.8483996958626294,0.8483996958626294,0.8483996958626294,1.9373314438735776,1.9373314438735776,1.9373314438735776,0.0,0.0,0.0,5.111275389053565
286,2018-11-20,2.318518351672166,3.1508360162463576,7.208904570452254,2.318518351672166,2.318518351672166,2.7934468417498453,2.7934468417498453,2.7934468417498453,0.8372989878929645,0.8372989878929645,0.8372989878929645,1.9561478538568806,1.9561478538568806,1.9561478538568806,0.0,0.0,0.0,5.111965193422011
287,2018-11-21,2.3114924540269737,3.360522286756975,6.995877782111357,2.3114924540269737,2.3114924540269737,2.885890760460988,2.885890760460988,2.885890760460988,0.9268258633467497,0.9268258633467497,0.9268258633467497,1.9590648971142384,1.9590648971142384,1.9590648971142384,0.0,0.0,0.0,5.197383214487962
288,2018-11-23,2.2974406587365896,3.171839039106577,7.147872004792702,2.2974406587365896,2.2974406587365896,2.7559639733139387,2.7559639733139387,2.7559639733139387,0.8378235571392156,0.8378235571392156,0.8378235571392156,1.918140416174723,1.918140416174723,1.918140416174723,0.0,0.0,0.0,5.053404632050528
289,2018-11-26,2.276362965801013,2.9425514807060993,6.804661192284779,2.276362965801013,2.276362965801013,2.5969751523487163,2.5969751523487163,2.5969751523487163,0.8483996958625247,0.8483996958625247,0.8483996958625247,1.7485754564861917,1.7485754564861917,1.7485754564861917,0.0,0.0,0.0,4.8733381181497295
290,2018-11-27,2.2693370681558207,2.731582386037115,6.696570443563485,2.2693370681558207,2.2693370681558207,2.504074156196514,2.504074156196514,2.504074156196514,0.8372989878948289,0.8372989878948289,0.8372989878948289,1.6667751683016852,1.6667751683016852,1.6667751683016852,0.0,0.0,0.0,4.773411224352335
291,2018-11-28,2.262311170510629,2.8645615339944914,6.74513751124865,2.262311170510629,2.262311170510629,2.501089348074768,2.501089348074768,2.501089348074768,0.9268258633466842,0.9268258633466842,0.9268258633466842,1.5742634847280839,1.5742634847280839,1.5742634847280839,0.0,0.0,0.0,4.763400518585398
292,2018-11-29,2.2552852728654367,2.6888324127339436,6.589294886215835,2.2552852728654367,2.2552852728654367,2.36558880020318,2.36558880020318,2.36558880020318,0.8932125999995482,0.8932125999995482,0.8932125999995482,1.4723762002036316,1.4723762002036316,1.4723762002036316,0.0,0.0,0.0,4.620874073068617
293,2018-11-30,2.248259375220244,2.345328425237558,6.467153087872667,2.248259375220244,2.248259375220244,2.2003607729000074,2.2003607729000074,2.2003607729000074,0.8378235571438727,0.8378235571438727,0.8378235571438727,1.3625372157561346,1.3625372157561346,1.3625372157561346,0.0,0.0,0.0,4.448620148120252
294,2018-12-03,2.2271816822846677,2.00298085186564,5.946793403756778,2.2271816822846677,2.2271816822846677,1.8487698646842072,1.8487698646842072,1.8487698646842072,0.8483996958624279,0.8483996958624279,0.8483996958624279,1.0003701688217792,1.0003701688217792,1.0003701688217792,0.0,0.0,0.0,4.075951546968875
295,2018-12-04,2.2201557846394757,1.9683512118123405,5.974879036770197,2.2201557846394757,2.2201557846394757,1.7111883970759583,1.7111883970759583,1.7111883970759583,0.837298987894019,0.837298987894019,0.837298987894019,0.8738894091819392,0.8738894091819392,0.8738894091819392,0.0,0.0,0.0,3.931344181715434
296,2018-12-06,2.2061039893490912,1.6814608671564246,5.621166928669027,2.2061039893490912,2.2061039893490912,1.5145535799274197,1.5145535799274197,1.5145535799274197,0.8932126000003838,0.8932126000003838,0.8932126000003838,0.6213409799270356,0.6213409799270356,0.6213409799270356,0.0,0.0,0.0,3.720657569276511
297,2018-12-07,2.1990780917038992,1.5194454401943362,5.396987759357698,2.1990780917038992,2.1990780917038992,1.3359326840348607,1.3359326840348607,1.3359326840348607,0.8378235571394111,0.8378235571394111,0.8378235571394111,0.49810912689544956,0.49810912689544956,0.49810912689544956,0.0,0.0,0.0,3.53501077573876
298,2018-12-10,2.1780003987683223,1.3026762915433303,5.180286717657615,2.1780003987683223,2.1780003987683223,1.0041150117478417,1.0041150117478417,1.0041150117478417,0.8483996958623232,0.8483996958623232,0.8483996958623232,0.1557153158855185,0.1557153158855185,0.1557153158855185,0.0,0.0,0.0,3.1821154105161638
299,2018-12-11,2.17097450112313,1.1927646422276674,5.048018210155336,2.17097450112313,2.17097450112313,0.8915242019273372,0.8915242019273372,0.8915242019273372,0.8372989878932091,0.8372989878932091,0.8372989878932091,0.05422521403412803,0.05422521403412803,0.05422521403412803,0.0,0.0,0.0,3.062498703050467
